[GENERAL]
DATE=July 16, 2018 at 17:47:41
CYME_VERSION=7.00
CYMDIST_REVISION=06

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Favorite,Comments
4E_400,140.000000,140.000000,140.000000,140.000000,140.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
4E_50,50.000000,50.000000,50.000000,50.000000,50.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
COOPER_NOVA,600.000000,600.000000,600.000000,600.000000,600.000000,24.000000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
CVECXE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
CVECXE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
DV_100,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
DV_140,140.000000,140.000000,140.000000,140.000000,140.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
DV_185,1185.000000,1185.000000,1185.000000,1185.000000,1185.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
DV_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
DVX_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
E_100,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
E_50,50.000000,50.000000,50.000000,50.000000,50.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
E_70,70.000000,70.000000,70.000000,70.000000,70.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
ESSTAT-21,280.000000,280.000000,280.000000,280.000000,280.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
H_50,50.000000,50.000000,50.000000,50.000000,50.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
ME_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
ME_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
ME_W_3PH,560.000000,560.000000,560.000000,560.000000,560.000000,7.200000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
PRSTAT-21,280.000000,280.000000,280.000000,280.000000,280.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
PWEPWVE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
PWEPWVE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_100,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_140,140.000000,140.000000,140.000000,140.000000,140.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
R_160,160.000000,160.000000,160.000000,160.000000,160.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_185,185.000000,185.000000,185.000000,185.000000,185.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_225,225.000000,225.000000,225.000000,225.000000,225.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_280,280.000000,280.000000,280.000000,280.000000,280.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_400,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
R_50,50.000000,50.000000,50.000000,50.000000,50.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
R_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
RE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
RE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
RXCOIL_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
RXERVE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
RXERVE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
SWESWVE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
SWESWVE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
VS_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
VS_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
VWEVWVE_F3,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
VWEVWVE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
W_280,280.000000,280.000000,280.000000,280.000000,280.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
W_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
WEWVE_F3,600.000000,600.000000,600.000000,600.000000,600.000000,24.000000,1,0.000000,,,,,,,,17,18,0,0,0,0,0,,0,,
WEWVE_F4,100.000000,100.000000,100.000000,100.000000,100.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,
WXCOIL_560,560.000000,560.000000,560.000000,560.000000,560.000000,19.920000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,,0,,

[SECTIONALIZER]
FORMAT_SECTIONALIZER=ID,Amps,Amps_1,Amps_2,Amps_3,Amps_4,KVLL,Reversible,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,StuckProbability,SwitchTime,SymbolOpenID,SymbolCloseID,SinglePhaseLocking,RemoteControlled,Automated,InterruptingRating,Favorite,Comments
DEFAULT,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,0,,,,,,,,0,0,0,0,0,600.000000,0,
CUCHILLA,350.000000,350.000000,350.000000,350.000000,350.000000,25.000000,0,,,,,,,,21,22,0,0,0,600.000000,0,
SBC,500.000000,500.000000,500.000000,500.000000,500.000000,25.000000,1,,,,,,,,21,154,0,0,0,600.000000,0,
SF,100.000000,100.000000,100.000000,100.000000,100.000000,25.000000,1,,,,,,,,21,149,0,0,0,600.000000,0,
SL,400.000000,400.000000,400.000000,400.000000,400.000000,25.000000,1,,,,,,,,21,22,0,0,0,600.000000,0,

[SUBSTATION]
FORMAT_SUBSTATION=ID,MVA,MVA_1,MVA_2,MVA_3,MVA_4,KVLL,KVLLdesired,R1,X1,R0,X0,Conn,PhaseAngle,PrimaryEquivalentType,SubEqVal1,SubEqVal2,SubEqVal3,SubEqVal4,SubPrimaryLLVoltage,SecondaryFaultReactance,TxfoConnection,HarmonicEnveloppe,BaseMVA,ImpedanceUnit,BranchID_1,PrimProtDevID_1,PrimProtDevNum_1,TransformerID_1,TransformerNum_1,SubXs_1,SecProtDevID_1,SecProtDevNum_1,BranchStatus_1,BranchID_2,PrimProtDevID_2,PrimProtDevNum_2,TransformerID_2,TransformerNum_2,SubXs_2,SecProtDevID_2,SecProtDevNum_2,BranchStatus_2,BranchID_3,PrimProtDevID_3,PrimProtDevNum_3,TransformerID_3,TransformerNum_3,SubXs_3,SecProtDevID_3,SecProtDevNum_3,BranchStatus_3,BranchID_4,PrimProtDevID_4,PrimProtDevNum_4,TransformerID_4,TransformerNum_4,SubXs_4,SecProtDevID_4,SecProtDevNum_4,BranchStatus_4,BranchID_5,PrimProtDevID_5,PrimProtDevNum_5,TransformerID_5,TransformerNum_5,SubXs_5,SecProtDevID_5,SecProtDevNum_5,BranchStatus_5,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,Favorite,Comments
ALPA,1.000000,1.000000,1.000000,1.000000,1.000000,23.000000,23.500000,0.566000,5.274000,0.000000,2.264000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
AYO,14.000000,14.000000,14.000000,14.000000,14.000000,23.000000,24.000000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BCP,5.000000,5.000000,5.000000,5.000000,5.000000,23.000000,24.000000,0.174700,1.345100,0.056100,0.813100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP1053,0.060000,0.060000,0.060000,0.060000,0.060000,0.380000,0.390000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP1056,0.100000,0.100000,0.100000,0.100000,0.100000,0.380000,0.390000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP1443,0.100000,0.100000,0.100000,0.100000,0.100000,0.380000,0.400000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP1444,0.080000,0.080000,0.080000,0.080000,0.080000,0.380000,0.390000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP1822,0.060000,0.060000,0.060000,0.060000,0.060000,0.380000,0.390000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BP44,0.060000,0.060000,0.060000,0.060000,0.060000,0.380000,0.390000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
BPA,90.000000,90.000000,90.000000,90.000000,90.000000,23.000000,23.500000,0.147200,1.234800,0.044900,0.759400,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CAE,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,23.500000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CAP,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,24.000000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CAU,10.000000,10.000000,10.000000,10.000000,10.000000,23.000000,23.500000,2.540000,10.171000,0.000000,4.904000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CBO,10.000000,10.000000,10.000000,10.000000,10.000000,23.000000,23.500000,0.087000,7.430000,0.000000,29.624001,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CDO,10.000000,10.000000,10.000000,10.000000,10.000000,23.000000,24.200000,0.061000,3.438000,0.005000,0.620000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CEN,60.000000,60.000000,60.000000,60.000000,60.000000,23.000000,24.000000,0.124400,1.164200,0.041700,0.745300,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CON,10.000000,10.000000,10.000000,10.000000,10.000000,23.000000,23.500000,1.652000,8.452000,0.000000,4.047000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
COV,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,24.000000,0.048000,2.044000,0.002000,0.375000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CYME-BACKUP,100.000000,100.000000,100.000000,100.000000,100.000000,12.470000,13.100000,0.150000,0.500000,0.400000,2.010000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CYME-TEST,100.000000,100.000000,100.000000,100.000000,100.000000,12.470000,13.100000,0.274000,0.686000,0.490000,2.220000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
CZU,41.599998,41.599998,41.599998,41.599998,41.599998,23.000000,23.500000,0.056000,2.082000,0.002000,0.376000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DEMO-STATION,30.000000,30.000000,30.000000,30.000000,30.000000,24.900000,24.900000,0.204000,6.130000,0.163000,5.850000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ENC,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,23.500000,0.103000,1.513000,0.000000,1.104000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ACY,1.000000,1.000000,1.000000,1.000000,1.000000,23.000000,23.500000,0.566000,5.274000,0.000000,2.264000,Y,0.000000,,,,,,,,Y_Y,0,100.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DEFAULT,200.000000,200.000000,200.000000,200.000000,200.000000,69.000000,69.000000,0.100000,0.600000,0.500000,2.000000,Y,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Y_Y,0,100.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
EXPERIM,14.000000,14.000000,14.000000,14.000000,14.000000,23.000000,24.000000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
FDO,30.000000,30.000000,30.000000,30.000000,30.000000,23.000000,24.000000,0.126800,1.268400,0.047200,0.623000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
GDI,30.000000,30.000000,30.000000,30.000000,30.000000,23.000000,23.500000,0.103000,1.513000,0.000000,1.104000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
GUA,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,24.000000,0.219200,1.984900,0.066200,1.174900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
IRY,14.000000,14.000000,14.000000,14.000000,14.000000,23.000000,23.500000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
IRY02BT,1.000000,1.000000,1.000000,1.000000,1.000000,23.000000,23.500000,0.566000,5.274000,0.000000,2.264000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ITG,14.000000,14.000000,14.000000,14.000000,14.000000,23.000000,24.000000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
K30,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,23.500000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
KTT,30.000000,30.000000,30.000000,30.000000,30.000000,23.000000,23.500000,2.593000,10.395000,0.000000,4.039000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
LAM,120.000000,120.000000,120.000000,120.000000,120.000000,23.000000,24.000000,0.097600,0.712800,0.003500,6.165100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
LIM,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,24.000000,0.269100,4.528900,0.139500,2.347600,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
LPA,14.000000,14.000000,14.000000,14.000000,14.000000,23.000000,23.500000,0.171700,2.977000,0.029100,0.504900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
LUQ,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,23.500000,0.011000,0.330100,0.010900,0.329200,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NAR,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.205000,3.166000,0.000000,8.870000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NAT,41.599998,41.599998,41.599998,41.599998,41.599998,23.000000,23.500000,0.089000,2.267000,0.004000,0.459000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PAR,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PBO,120.000000,120.000000,120.000000,120.000000,120.000000,23.000000,24.000000,0.103500,0.727500,0.009500,12.331300,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PCA,12.000000,12.000000,12.000000,12.000000,12.000000,23.000000,24.000000,0.073000,0.831000,0.000000,35.503000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PIR,12.000000,12.000000,12.000000,12.000000,12.000000,23.000000,23.500000,0.140600,1.178800,0.046500,0.759100,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PJC,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,24.000000,1.337400,9.054000,0.000700,5.007500,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PRUMONO,10.000000,10.000000,10.000000,10.000000,10.000000,13.800000,13.800000,1.000000,0.000000,0.064300,0.202900,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PSA,60.000000,60.000000,60.000000,60.000000,60.000000,23.000000,24.000000,0.190000,1.318200,0.049200,0.760500,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
QUI,10.000000,10.000000,10.000000,10.000000,10.000000,23.000000,23.500000,1.556000,8.557000,0.000000,4.655000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SAN,41.500000,41.500000,41.500000,41.500000,41.500000,23.000000,24.000000,0.011000,0.330100,0.010900,0.329200,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SES,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.103000,3.116000,0.004000,0.522000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SES01,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.205000,3.166000,0.000000,8.870000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SES03,20.000000,20.000000,20.000000,20.000000,20.000000,23.000000,23.500000,0.205000,3.166000,0.000000,8.870000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SISTEMA,10.000000,10.000000,10.000000,10.000000,10.000000,13.800000,13.800000,0.189500,1.894900,0.568500,5.684800,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SJB,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,23300.000000,0.051000,5.949000,0.013000,1.474000,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SLO,83.000000,83.000000,83.000000,83.000000,83.000000,23.000000,23.000000,0.078000,1.144400,0.007600,0.175500,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
SMI,40.000000,40.000000,40.000000,40.000000,40.000000,23.000000,24.000000,0.127800,1.139100,0.044900,0.731400,Y,0.000000,,,,,,,,Y_Y,0,0.000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
